Wavelength,BLOW_01-21-01-1,BLOW_01-21-06-1,BLOW_02-20-02-1,BLOW_03-21-06-1,BLOW_04-20-02-1,BLOW_04-21-06-1,BLOW_05-20-02-1,BLOW_05-21-01-1,BLOW_05-21-06-1,BON_01-20-10-1,BON_01-21-02-1,BON_02-20-10-1,BON_02-21-02-1,BON_03-20-10-1,BON_03-21-02-1,BURJ_01-20-07-1,BURJ_01-20-09-1,BURJ_01-21-03-1,BURJ_02-20-09-1,BURJ_02-21-03-1,BURJ_03-20-07-1,BURJ_03-21-03-1,BURJ_05-20-07-1,BURJ_05-21-03-1,BURJ_07-21-03-1,BURJ_07-21-03-2,DAR_01-20-12-1,DAR_02-20-12-1,DAR_03-20-12-1,DAR_05-20-12-1,EUC_02-21-06-1,EUC_03-21-06-1,EUC_04-21-06-1,EUC_05-21-06-1,HUME_01-17-03-1,HUME_01-17-04-1,HUME_01-17-08-1,HUME_01-17-11-1,HUME_01-18-03-1,HUME_01-20-02-1,HUME_01-20-03-1,HUME_01-20-12-1,HUME_01-21-01-1,HUME_06-17-03-1,HUME_06-17-04-1,HUME_06-17-08-1,HUME_06-17-11-1,HUME_06-20-02-1,HUME_06-20-03-1,HUME_06-20-12-1,HUME_09-17-03-2,HUME_09-17-04-1,HUME_09-17-08-1,HUME_09-17-11-1,HUME_09-18-03-1,HUME_09-20-02-1,HUME_09-20-03-1,HUME_09-20-12-1,HUME_10-17-03-1,HUME_10-17-03-2,HUME_10-17-04-1,HUME_10-17-08-1,HUME_10-17-11-1,HUME_10-18-03-1,HUME_10-20-02-1,HUME_10-20-03-1,HUME_10-20-12-1,HUME_DAMWALL-17-03-1,HUME_DAMWALL-17-03-2,HUME_DAMWALL-17-08-1,HUME_DAMWALL-17-11-1,HUME_DAMWALL-20-02-1,HUME_DAMWALL-20-03-1,HUME_DAMWALL-20-12-1,JIN_01-20-08-1,JIN_01-21-01-1,JIN_02-20-08-1,JIN_02-21-01-1,JIN_03-20-08-1,JIN_04-20-08-1,JIN_04-21-01-1,JIN_05-20-08-1,JIN_05-21-01-1,L145WP42-20-02-1,L145WP42-20-03-1,L25WP10-20-02-1,L25WP10-20-03-1,L25WP3-20-02-1,L25WP3-20-03-1,L25WP6-20-02-1,L25WP6-20-03-1,L55EP10-20-02-1,L55EP10-20-03-1,L55EP10-21-03-1,L55EP4-20-02-1,L55EP4-20-03-1,L55EP4-21-03-1,L55EP6-20-02-1,L55EP6-20-03-1,L55EP6-21-03-1,L55EP8-20-02-1,L55EP8-21-03-1,LBG_07-20-12-1,LBG_09-20-12-1,LBP14-20-03-1,LT_02-20-02-1,PAM_01-20-08-1,PAM_02-20-08-1,PAM_02-21-02-1,PAM_03-20-07-1,PAM_03-21-02-1,PAM_04-20-10-1,PAM_04-21-02-1,VIC_01-20-07-1,VIC_02-20-07-1,VIC_03-20-07-1,WAC_01-20-10-1,WAC_02-20-10-1,WAC_03-20-10-1
410,0.001233432,0.001651142,0.001943279,0.001139317,0.002722827,0.001656303,0.002060103,0.001410489,0.001740577,0.00405055,0.004061801,0.00264129,0.003033735,0.003375961,0.003818015,0.000585267,0.000546848,0.00069351,0.000864992,0.000855988,0.001386292,0.000706413,0.001182028,0.001936846,0.00104016,0.001275766,0.00166298,0.001807193,0.003710354,0.001777748,0.001722477,0.001701905,0.002090969,0.002625773,0.000707211,0.001371238,0.001015172,0.000885018,0.00125059,0.001701259,0.001440015,0.000701073,0.00059111,0.000436974,0.001094255,0.001539694,0.001010481,0.000873769,0.002942713,0.001189594,0.000994685,0.001187804,0.001295344,0.000622863,0.001262732,0.002116303,0.001696724,0.001009658,0.000596852,0.000727149,0.002086466,0.000894657,0.000942114,0.001536944,0.001677424,0.000853218,0.001187521,0.000702647,0.000918701,0.001417634,0.000826215,0.002064304,0.001649457,0.001059244,0.001740859,0.001738213,0.0014679,0.001446767,0.001521851,0.002761757,0.002050703,0.001720729,0.001671789,0.000907778,0.000605868,5.08E-05,-0.000319247,0.000209903,9.62E-05,-8.78E-05,0.000801651,-0.000200528,-0.000153358,-0.00156361,0.00036353,0.003162845,-0.001470668,0.000265118,-0.000271127,-0.001025902,0.000200791,-0.001210303,0.000291565,0.000286629,0.001552971,0.000100673,0.006969402,0.007078191,0.008687862,0.007229264,0.007620656,0.00877705,0.006606488,0.003514414,0.004621643,0.002786154,0.00616415,0.003858796,0.001629325
411,0.001239474,0.001664095,0.001956161,0.001147898,0.002742845,0.001668468,0.002077588,0.001419358,0.00175504,0.00402495,0.004042938,0.00262326,0.003018167,0.003348063,0.003798939,0.000596956,0.000563014,0.00069939,0.000885873,0.000863167,0.001408931,0.000714001,0.001203995,0.001951506,0.001046104,0.001288104,0.001677523,0.001824485,0.003748252,0.001793517,0.001730349,0.00171235,0.002104021,0.002643526,0.000715216,0.001384436,0.001016885,0.000895369,0.001256863,0.001700742,0.001441212,0.000712434,0.000597862,0.000443217,0.001097299,0.0015511,0.001021324,0.000880201,0.002986373,0.001203652,0.00100175,0.001186832,0.001300562,0.000631815,0.001268967,0.002126943,0.001696415,0.001025672,0.000603779,0.000735673,0.002097359,0.000912623,0.000953534,0.001551509,0.00168848,0.000875387,0.001203669,0.00071104,0.000927008,0.001426661,0.000837439,0.002069242,0.001653041,0.001073137,0.00175468,0.001754882,0.001483191,0.001462036,0.001534332,0.002789078,0.002067813,0.001734402,0.001687348,0.000911271,0.000619921,4.98E-05,-0.000321845,0.000207624,0.000100184,-9.10E-05,0.000824036,-0.000200638,-0.000152029,-0.001579917,0.000361185,0.00319672,-0.001488809,0.000265031,-0.000273515,-0.001035684,0.000199067,-0.001221965,0.000304117,0.000298288,0.001579553,0.000104862,0.007094756,0.007210769,0.008823007,0.007362627,0.007738237,0.00893313,0.006706566,0.003571175,0.00470328,0.002833232,0.00629013,0.003945569,0.001672743
412,0.001249269,0.001681823,0.001975158,0.001159817,0.002771509,0.001685749,0.002102112,0.001432558,0.001774693,0.004012822,0.004037198,0.002613858,0.003012171,0.003331775,0.003792109,0.000610267,0.000580647,0.000707381,0.000909262,0.000872806,0.001435484,0.000723892,0.0012293,0.001972345,0.001055222,0.001303232,0.001697287,0.001847391,0.003797942,0.001814602,0.001743513,0.0017282,0.002123273,0.002669268,0.000725317,0.001401384,0.001021581,0.000908245,0.001266767,0.00170582,0.001447013,0.00072586,0.000606424,0.000450757,0.001103471,0.001566891,0.001034947,0.000889081,0.003038347,0.00122124,0.001011632,0.001189225,0.001309704,0.000642449,0.001278922,0.00214407,0.001701606,0.001044606,0.000612416,0.000746186,0.00211413,0.000932879,0.000967676,0.001570424,0.001705758,0.000900264,0.001221772,0.000721359,0.00093767,0.001439999,0.000850995,0.002081022,0.001662003,0.001090261,0.001773907,0.00177677,0.001502972,0.001481648,0.001551508,0.002824703,0.002091156,0.001753312,0.001708016,0.000925405,0.00064039,5.49E-05,-0.000322266,0.000213513,0.000109423,-8.85E-05,0.000851837,-0.000197842,-0.000148064,-0.001588064,0.000370095,0.003237444,-0.001494962,0.000272576,-0.000274139,-0.001039597,0.00020565,-0.001227555,0.000317741,0.000310873,0.001615543,0.000109405,0.007318983,0.007442814,0.009070022,0.007589889,0.007961844,0.009196953,0.006924383,0.003699612,0.004844053,0.002954627,0.006434337,0.004044262,0.001721067
413,0.001256549,0.001696322,0.001990857,0.001169418,0.002794534,0.001699806,0.00212335,0.001442948,0.00179081,0.00398955,0.00402233,0.002598121,0.002999875,0.00330745,0.003776142,0.000623577,0.000598547,0.000714986,0.000932199,0.000881469,0.001459972,0.000733134,0.001252931,0.001991421,0.001062708,0.001316596,0.00171403,0.001866794,0.00384133,0.001832219,0.001753143,0.001740822,0.002138169,0.002689635,0.000734185,0.00141741,0.001024767,0.000920302,0.001275599,0.001708814,0.001453131,0.000738508,0.000614071,0.000458217,0.001108263,0.001581149,0.001047739,0.000896784,0.003087847,0.001236781,0.001020503,0.001190269,0.001317336,0.000651457,0.001287438,0.002158836,0.001705174,0.001062131,0.000620357,0.000756438,0.00212896,0.0009534,0.000980989,0.001589103,0.001721694,0.000924107,0.001236956,0.000731205,0.000947524,0.001451383,0.000864218,0.002091226,0.001668759,0.001105585,0.001789617,0.001794935,0.001520151,0.00149829,0.00156597,0.002855182,0.00211037,0.001768592,0.001725354,0.000940937,0.000661025,5.79E-05,-0.000322697,0.000217067,0.000119516,-8.74E-05,0.00088025,-0.000195005,-0.000144219,-0.001601179,0.00037791,0.003280087,-0.001508132,0.000276778,-0.000274494,-0.001046844,0.000209412,-0.001236553,0.000331126,0.000324479,0.001649593,0.000114405,0.007473526,0.007602792,0.009232613,0.00774858,0.008105878,0.009382091,0.007058927,0.003776325,0.004944753,0.003022059,0.006573526,0.004143102,0.001770214
414,0.001262685,0.001709302,0.002004901,0.001178005,0.002814919,0.001712312,0.002143163,0.001452044,0.001805285,0.003962304,0.004004082,0.002579925,0.00298533,0.003280212,0.003756954,0.000636547,0.000616189,0.00072215,0.000954595,0.000889458,0.001483217,0.000741804,0.001275638,0.002008939,0.001069361,0.001328996,0.00172926,0.001884558,0.003881321,0.001848137,0.001761227,0.001751938,0.002151135,0.002707616,0.000742322,0.001432612,0.001027213,0.000931721,0.001283716,0.001710465,0.00145868,0.000750625,0.000621226,0.000465235,0.001112309,0.001594365,0.001059827,0.000903734,0.003134317,0.001251282,0.001028701,0.001190495,0.001324116,0.000659812,0.001294982,0.002172046,0.001707506,0.001078807,0.000627799,0.000766305,0.002142452,0.000973435,0.000993625,0.00160698,0.001736145,0.000947251,0.001250892,0.000740563,0.000956803,0.001461784,0.000876935,0.002100129,0.001674309,0.001119969,0.00180377,0.001811492,0.001536042,0.001513557,0.001579128,0.002883259,0.002127721,0.001782313,0.001741162,0.000944654,0.000674311,5.34E-05,-0.000325519,0.000210799,0.000123863,-9.29E-05,0.000902737,-0.000195407,-0.000143369,-0.001616108,0.000372681,0.003315011,-0.001524086,0.000271542,-0.00027673,-0.001055385,0.000203103,-0.00124686,0.000344292,0.000338163,0.001672272,0.000119469,0.007599033,0.007733032,0.009361494,0.007878993,0.008218195,0.009534937,0.007159687,0.003832371,0.005028555,0.003068075,0.006708048,0.004240088,0.001818757
415,0.001269852,0.001723652,0.002020583,0.001187589,0.002837388,0.001726083,0.00216515,0.00146227,0.001821148,0.003938737,0.003989694,0.002564142,0.002973923,0.003256147,0.00374146,0.000649988,0.000634279,0.000729881,0.00097777,0.000898098,0.0015075,0.000750951,0.001299366,0.002027755,0.001076901,0.001342522,0.00174589,0.001903848,0.003924214,0.001865492,0.001770854,0.001764506,0.002165875,0.002727883,0.000751078,0.001449444,0.001030877,0.00094411,0.001293346,0.00171341,0.001465591,0.000763353,0.000628889,0.000472313,0.001117676,0.001609351,0.001073024,0.000911335,0.003181916,0.001266788,0.001038036,0.001192083,0.001332541,0.000668892,0.001303913,0.002187118,0.001711116,0.001096292,0.000635837,0.000777054,0.002158396,0.000994399,0.001007265,0.001626543,0.001751527,0.000971098,0.00126587,0.00075068,0.000967225,0.001474023,0.000890581,0.002110743,0.001681294,0.001135228,0.001819488,0.001829535,0.001553138,0.001530106,0.001593603,0.002913749,0.002146861,0.001797563,0.001758444,0.000948369,0.000687582,4.87E-05,-0.00032835,0.000204489,0.000128265,-9.85E-05,0.000925367,-0.000195818,-0.000142538,-0.001628654,0.000367443,0.003349925,-0.001536554,0.000266276,-0.000278976,-0.00106225,0.000196768,-0.001255419,0.000357724,0.000352126,0.001694928,0.000124649,0.007751349,0.007891377,0.009521773,0.008035516,0.008360101,0.009718441,0.007293182,0.003908511,0.005128859,0.003135004,0.006847585,0.004340667,0.00186883
416,0.001278262,0.001739852,0.002038523,0.001198546,0.002863146,0.001741727,0.002188927,0.001473739,0.001838848,0.003918441,0.003978502,0.00255027,0.002965361,0.003235504,0.003729606,0.000664395,0.000653557,0.000738458,0.001002544,0.000907807,0.001533979,0.00076085,0.001324936,0.00204917,0.00108578,0.001357767,0.001764168,0.001924853,0.003970584,0.001884807,0.001782351,0.001778743,0.00218288,0.002750885,0.000761532,0.001468618,0.001035569,0.000957568,0.001304361,0.00171807,0.001473379,0.000777051,0.000637281,0.00047981,0.001124283,0.001625916,0.001087608,0.000919858,0.003234576,0.001283625,0.001048514,0.001194979,0.00134247,0.00067962,0.001314616,0.002204763,0.001717018,0.001115147,0.000644946,0.000788717,0.002176971,0.001016968,0.001022017,0.001648137,0.001768318,0.000998098,0.001282209,0.000761664,0.000978848,0.001488045,0.000905314,0.002123435,0.001690425,0.001151851,0.001836811,0.001849558,0.001571453,0.001548194,0.001609562,0.002947087,0.002168117,0.001814603,0.001777536,0.000967035,0.000709951,5.27E-05,-0.000327788,0.000209082,0.000140225,-9.64E-05,0.000956082,-0.000191983,-0.000137635,-0.001638425,0.000376903,0.003394869,-0.001545079,0.000271336,-0.000278524,-0.001067129,0.000201888,-0.001261779,0.000372915,0.000367147,0.001731002,0.00013024,0.007930611,0.008079554,0.00971544,0.008220074,0.008532873,0.009932457,0.007462114,0.004006232,0.005248857,0.003225478,0.00699655,0.004448449,0.001923104
417,0.001285369,0.001754547,0.002054789,0.001208527,0.002886853,0.001755971,0.00221027,0.001483599,0.001854838,0.003893221,0.003962327,0.002532972,0.002953387,0.003211539,0.003713445,0.000678581,0.000672928,0.000746481,0.001027138,0.000916876,0.001559827,0.000770072,0.001349744,0.002069475,0.001093846,0.001372165,0.00178069,0.001944056,0.004013017,0.00190239,0.001792154,0.001791172,0.002197833,0.00277133,0.000772038,0.00148633,0.001038492,0.000969644,0.001313187,0.001721302,0.001478796,0.000790267,0.000645153,0.000486821,0.001129048,0.001639749,0.001100845,0.000927391,0.00328755,0.001299312,0.001057295,0.001195937,0.001350131,0.000690432,0.001323708,0.002220709,0.001722101,0.001133234,0.000653576,0.00079916,0.002192458,0.001038665,0.001035266,0.001667464,0.001783188,0.001026971,0.001297359,0.000771536,0.000988899,0.001499615,0.000918798,0.002134409,0.001698418,0.00116776,0.001852078,0.001867691,0.001587854,0.001564765,0.00162388,0.002977442,0.002187199,0.001829825,0.00179485,0.000978063,0.000727551,5.22E-05,-0.00032838,0.000207075,0.000148859,-9.88E-05,0.000983875,-0.000189943,-0.00013431,-0.001649998,0.000376758,0.003433842,-0.001556785,0.000270082,-0.000279174,-0.001073317,0.000200011,-0.001269296,0.000389639,0.000382781,0.001759062,0.000136042,0.008073815,0.008231895,0.009870161,0.008371526,0.008668472,0.010104903,0.007592211,0.004080154,0.005350866,0.003292792,0.007142792,0.004555538,0.00197842
418,0.001292553,0.001769405,0.002071206,0.001218557,0.002910751,0.001770302,0.002231743,0.001493564,0.00187085,0.003868891,0.003946861,0.002516066,0.002941941,0.003187771,0.003697968,0.000692742,0.000692282,0.000754576,0.001051753,0.00092605,0.001585631,0.000779301,0.001374528,0.002090231,0.001102005,0.001386665,0.001797367,0.001963444,0.004055734,0.001920016,0.001802054,0.001803534,0.002212851,0.002791781,0.000782672,0.001504119,0.001041543,0.000981836,0.001322036,0.001724831,0.001484333,0.000803522,0.000653007,0.000494016,0.001133923,0.001653712,0.00111413,0.000934874,0.003341444,0.001315093,0.001066144,0.001196955,0.00135793,0.000701275,0.001332989,0.002236964,0.001727628,0.001151411,0.000662299,0.000809559,0.00220813,0.001060355,0.00104866,0.00168692,0.001797813,0.001055761,0.00131269,0.000781475,0.000999044,0.001511342,0.000932276,0.002145561,0.001706603,0.001183703,0.001867505,0.00188593,0.001604365,0.001581433,0.001638331,0.003007918,0.002206352,0.001845167,0.001812321,0.000989145,0.000745184,5.16E-05,-0.000329022,0.000205006,0.000157636,-0.000101175,0.001011965,-0.000187938,-0.000131027,-0.001661125,0.000376609,0.003472989,-0.0015679,0.000268778,-0.000279867,-0.00107921,0.000198084,-0.001276498,0.000406523,0.000398532,0.001787194,0.000141784,0.008220723,0.008387838,0.010029035,0.008526429,0.008808001,0.010281263,0.007726678,0.00415668,0.005454806,0.003362848,0.00728982,0.004663101,0.002033726
419,0.001305098,0.001791399,0.002095904,0.001233437,0.002946938,0.001791711,0.002261926,0.001509853,0.001894323,0.003860858,0.003947605,0.002509353,0.002942451,0.003176125,0.003697668,0.000709748,0.0007145,0.00076578,0.001080672,0.000939051,0.001617555,0.000791666,0.001404739,0.002119726,0.001114667,0.001406837,0.001821405,0.001990975,0.004115464,0.001945351,0.001818884,0.00182289,0.002236488,0.002823159,0.000796836,0.001528262,0.001049088,0.000998418,0.001336639,0.001735675,0.001495656,0.000820082,0.000663475,0.000503482,0.001143629,0.001674881,0.001132415,0.00094602,0.003409418,0.001336357,0.001079701,0.001203055,0.0013715,0.000715151,0.001348161,0.002262679,0.001740378,0.001174379,0.000674028,0.000823452,0.00223331,0.001086594,0.001066837,0.00171378,0.001819783,0.001088886,0.001333444,0.000794914,0.001013526,0.001529523,0.000949869,0.002165818,0.001721702,0.00120457,0.001890345,0.001911837,0.001627429,0.00160453,0.001659489,0.003050327,0.00223441,0.001867821,0.001837174,0.001026724,0.000779068,6.60E-05,-0.000324603,0.000223133,0.00017871,-9.00E-05,0.001053314,-0.000178826,-0.000121357,-0.001662964,0.000404349,0.003530566,-0.001564823,0.000286616,-0.000276356,-0.001078411,0.000216835,-0.001276763,0.00042536,0.000416215,0.001840089,0.000148097,0.008501967,0.008677467,0.010336589,0.008809602,0.009084659,0.010600635,0.008003863,0.004322605,0.005634482,0.003524282,0.007467561,0.00479019,0.002097671
420,0.001310828,0.001804309,0.002109836,0.001242007,0.002968286,0.001803756,0.002279969,0.001518162,0.001908574,0.003829613,0.003925891,0.002489046,0.002925236,0.003144373,0.003675425,0.000723876,0.000734173,0.000773117,0.001104999,0.000947056,0.001642263,0.000799959,0.001428431,0.002138795,0.001121498,0.001419964,0.001836307,0.002008516,0.004154409,0.001960574,0.001826812,0.001833305,0.00224885,0.002839829,0.000806335,0.001543232,0.001051324,0.001010068,0.001345014,0.001736479,0.001499942,0.000832812,0.000670495,0.000509536,0.001147568,0.001688271,0.001145139,0.000952532,0.003459925,0.00135077,0.001088484,0.001203189,0.001378511,0.000724139,0.001356483,0.002276917,0.001743792,0.001191603,0.000682084,0.000833609,0.002248046,0.001108529,0.001079866,0.001732137,0.00183435,0.00111883,0.001347501,0.000804525,0.001023422,0.001540538,0.00096315,0.002174651,0.001727338,0.001219554,0.001903574,0.001927695,0.001642283,0.001619457,0.001671871,0.003076765,0.002250931,0.001880895,0.001852531,0.001030984,0.000792649,6.18E-05,-0.000325145,0.000216005,0.000186225,-9.52E-05,0.001079968,-0.000177331,-0.000117781,-0.001674542,0.000394104,0.00356037,-0.00157955,0.000279493,-0.000276641,-0.001084296,0.000208556,-0.001283873,0.00044383,0.000433953,0.001863139,0.000154631,0.008612572,0.0087947,0.010448571,0.008928568,0.00918306,0.010734687,0.008093107,0.004373174,0.005715496,0.003568443,0.007610408,0.004897633,0.002154784
421,0.001316544,0.001817123,0.002123896,0.001250609,0.002989966,0.001815798,0.002298242,0.001526486,0.001922856,0.00379842,0.003904219,0.002468772,0.002908033,0.003112773,0.003653181,0.000738086,0.000753964,0.000780469,0.001129519,0.000955111,0.00166707,0.000808267,0.001452335,0.00215834,0.001128385,0.001433241,0.00185125,0.0020261,0.004193444,0.00197574,0.001834789,0.001843727,0.002261188,0.002856611,0.000815873,0.001558272,0.001053573,0.001021787,0.001353494,0.001737206,0.001504314,0.000845634,0.000677614,0.000515704,0.001151568,0.001701734,0.001157859,0.000958988,0.003509577,0.001365224,0.001097342,0.001203319,0.001385621,0.000733188,0.001364839,0.002291172,0.001747089,0.00120911,0.000690157,0.000843873,0.002262884,0.001130529,0.001092862,0.001750534,0.001849761,0.001149163,0.001361645,0.000814201,0.001033319,0.001551729,0.000976511,0.002183542,0.001733066,0.001234811,0.001916963,0.001943571,0.001657211,0.001634438,0.001684325,0.003103368,0.002267534,0.001894058,0.001867962,0.001035277,0.000806295,5.73E-05,-0.000325817,0.000208662,0.000193947,-0.000100559,0.001107094,-0.000175927,-0.000114289,-0.001686193,0.000383689,0.003590596,-0.001594341,0.000272166,-0.000277026,-0.001090232,0.000200064,-0.00129104,0.000462561,0.000451958,0.001886388,0.000161292,0.008723305,0.008912049,0.0105603,0.009047734,0.009281226,0.010868792,0.008181941,0.004423304,0.005796175,0.003612198,0.00775448,0.005006309,0.002212518
422,0.001324881,0.001834126,0.002142731,0.001262153,0.003018049,0.001832076,0.002321561,0.001537818,0.00194167,0.003774948,0.003890923,0.002453554,0.002897226,0.003088036,0.003638611,0.000754057,0.000775583,0.000789517,0.001156859,0.000965248,0.0016959,0.000818381,0.001479956,0.002183174,0.001137612,0.001449932,0.001870301,0.002048154,0.004241696,0.001995233,0.001847198,0.001858578,0.002278791,0.002880254,0.000827184,0.001577145,0.001058388,0.001035907,0.001365211,0.001741042,0.001512143,0.00086048,0.000686345,0.000523137,0.001158389,0.001719391,0.001173175,0.000967381,0.00356598,0.00138257,0.001108888,0.001206356,0.001396182,0.00074394,0.001376415,0.002310061,0.001753867,0.001229567,0.000699749,0.000856208,0.002283314,0.001155454,0.001108178,0.00177298,0.001869721,0.001182544,0.00137896,0.000825752,0.001045596,0.00156692,0.000992135,0.002196976,0.001742492,0.001253084,0.001935029,0.001963573,0.001676055,0.0016531,0.0017008,0.003137458,0.002289232,0.001911772,0.001887671,0.001040029,0.000820431,5.29E-05,-0.000326532,0.000201188,0.000201987,-0.000106012,0.001134854,-0.000174518,-0.000110811,-0.001693313,0.00037362,0.003621572,-0.001601787,0.000264882,-0.00027742,-0.001092782,0.000191672,-0.001294608,0.000482562,0.000471214,0.00191049,0.000168449,0.008906572,0.009104368,0.010752315,0.009236436,0.009455848,0.011084176,0.008349611,0.004524999,0.005920876,0.003708807,0.007916367,0.005127404,0.002275838
423,0.001337031,0.001856545,0.002168187,0.001277518,0.003055782,0.001853723,0.002352082,0.001553863,0.001965849,0.003760884,0.003885168,0.002443963,0.002892325,0.003072036,0.003631753,0.000772937,0.000801198,0.000800403,0.001189293,0.000977897,0.001730161,0.000831061,0.001512991,0.002214258,0.001149774,0.001470724,0.001895104,0.002076422,0.004303833,0.002021219,0.001865103,0.001878796,0.002302959,0.002912622,0.000840835,0.001602406,0.001065608,0.001053226,0.001380605,0.001749537,0.00152344,0.00087856,0.000697291,0.000534021,0.001168122,0.001741759,0.001192129,0.000979016,0.003635632,0.001404665,0.001123453,0.001212503,0.001410192,0.000757899,0.001391966,0.002334888,0.001764469,0.001254773,0.000711557,0.000870969,0.002309987,0.001184064,0.001127011,0.00180129,0.001895731,0.001221232,0.001400769,0.000839685,0.001060978,0.001586178,0.001010982,0.002215307,0.001756057,0.001275793,0.001958528,0.001989613,0.001699873,0.001676903,0.001722213,0.003181564,0.002317859,0.001934923,0.001913269,0.001070102,0.000853913,6.48E-05,-0.000322015,0.00021513,0.000222803,-9.75E-05,0.001177288,-0.000165695,-0.000100574,-0.001694783,0.000393008,0.003670079,-0.00160054,0.000278464,-0.000273555,-0.001091504,0.000205917,-0.001293989,0.000505605,0.000494128,0.001962703,0.000176834,0.009189352,0.00939699,0.011050604,0.009519973,0.009727755,0.011404991,0.008620509,0.004689069,0.006101588,0.00386968,0.008108573,0.005271626,0.002350217
424,0.001350624,0.001880928,0.002196193,0.001294297,0.0030975,0.001877303,0.00238598,0.001571806,0.001991918,0.003750081,0.003881755,0.002436181,0.002889107,0.003058965,0.003627177,0.000792983,0.000828631,0.000811953,0.001223988,0.000991501,0.001766495,0.000844834,0.001548285,0.002247851,0.001163072,0.00149306,0.001922191,0.002107229,0.004371494,0.002049631,0.001885049,0.001900962,0.002329455,0.002948222,0.00085542,0.001630327,0.001073602,0.001071814,0.001397324,0.00176,0.00153598,0.000898015,0.000709113,0.000546469,0.001178794,0.001765817,0.00121248,0.000991904,0.003710579,0.001428743,0.00113914,0.00121966,0.001425426,0.000773225,0.001409054,0.002361959,0.001776308,0.001281947,0.000724292,0.000886649,0.00233889,0.001214136,0.001147368,0.001831896,0.001924125,0.001262421,0.001424422,0.000854563,0.001077544,0.00160691,0.001031154,0.002235415,0.001770944,0.001300303,0.001984037,0.002018029,0.001725549,0.001702708,0.001745494,0.003229428,0.002349062,0.001960109,0.001941153,0.00111176,0.000895914,8.43E-05,-0.000315202,0.000239704,0.000250088,-8.24E-05,0.001227202,-0.000153465,-8.72E-05,-0.001694374,0.000425663,0.003726714,-0.001596389,0.000301808,-0.000267882,-0.001089003,0.000230591,-0.001292015,0.00053026,0.000518972,0.002027205,0.000185959,0.00950937,0.009726779,0.011387665,0.009839051,0.010034725,0.011764444,0.00892967,0.004874812,0.006302374,0.004053084,0.00831227,0.005426577,0.002429838
425,0.001358133,0.001897067,0.002214457,0.001305444,0.003125521,0.001892632,0.002409884,0.001582635,0.002009275,0.00372234,0.003861084,0.002417626,0.002873094,0.00303234,0.003606221,0.000809618,0.000852592,0.00081994,0.001253484,0.001000757,0.001795153,0.000855018,0.001576901,0.002271678,0.001171209,0.001508856,0.00194095,0.002128848,0.004419983,0.002068961,0.001897043,0.00191486,0.00234588,0.002971063,0.000866117,0.001650917,0.001076709,0.001085528,0.001407686,0.001762975,0.00154186,0.000913613,0.000717787,0.000556473,0.001184073,0.001781838,0.001227177,0.001000297,0.003768664,0.001446586,0.001149596,0.00122121,0.001434318,0.000785071,0.001419691,0.002378671,0.001780291,0.001303371,0.000733778,0.000898299,0.002357215,0.001238825,0.00116262,0.001854106,0.001943973,0.001298521,0.001441863,0.000865577,0.001089269,0.001620579,0.001046636,0.002245611,0.001777965,0.001319107,0.002000989,0.002037501,0.001743738,0.001721011,0.001761181,0.003263038,0.002369967,0.0019768,0.001960548,0.001154106,0.00093847,0.000103986,-0.000308417,0.000264629,0.000278092,-6.73E-05,0.001278231,-0.000141175,-7.37E-05,-0.001703493,0.000458881,0.003784215,-0.001607395,0.000325467,-0.000262221,-0.001093492,0.000255604,-0.00129722,0.000552971,0.000541885,0.002092585,0.000194623,0.009681139,0.009907712,0.011559384,0.010015127,0.010187657,0.011963685,0.009078598,0.004960554,0.006417821,0.004134653,0.00847682,0.005559062,0.002499333
426,0.001363002,0.00191006,0.002229124,0.001314314,0.003148306,0.001904701,0.002430071,0.00159052,0.002023242,0.003687677,0.003833212,0.002394754,0.002852013,0.003000299,0.00357816,0.000825123,0.000875769,0.000826389,0.001281466,0.001008049,0.001821503,0.000863574,0.001603585,0.00229187,0.001176973,0.001521908,0.001956658,0.002147094,0.004460784,0.002084959,0.001905583,0.001925455,0.002358648,0.002989283,0.000875478,0.001668876,0.001077794,0.001097465,0.001415518,0.001762824,0.001544479,0.000927969,0.000725266,0.000565139,0.001187144,0.001794658,0.001239796,0.001007021,0.003820294,0.001462122,0.001157974,0.001220308,0.00144057,0.000795779,0.001427925,0.002390835,0.001780226,0.001322771,0.00074211,0.000908426,0.002371685,0.001262089,0.001176156,0.001873358,0.001960354,0.001333986,0.001456681,0.00087525,0.001099251,0.001631332,0.001060526,0.002251629,0.00178151,0.001335996,0.002014625,0.002053514,0.001759197,0.001736456,0.001773882,0.003291238,0.002387057,0.001990289,0.001976634,0.001116708,0.000932605,7.75E-05,-0.000317002,0.000227408,0.000265438,-9.30E-05,0.001286002,-0.000149775,-7.94E-05,-0.001716858,0.000407218,0.003784776,-0.001624917,0.000290852,-0.000269616,-0.001101649,0.000217295,-0.001305813,0.000575891,0.000564648,0.002085191,0.000203527,0.009797606,0.01003439,0.01166869,0.010138116,0.010282013,0.012105875,0.00916506,0.005009319,0.006501933,0.004179388,0.008628595,0.005686234,0.002566677
